Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1661558400,34821,33457,482,0,33,0
AP,1661558400,29440,28719,135,0,0,0
EA,1661558400,0,0,0,0,0,0
EF,1661558400,70563,69504,542,0,100,0
EIC,1661558400,42040,41359,358,0,27,0
G,1661558400,32071,31283,371,0,3,0
GRZ,1661558400,35729,34956,383,0,18,0
GTH,1661558400,46955,46224,350,0,16,0
HBN,1661558400,25422,24788,422,0,15,0
IK,1661558400,42197,41355,435,0,37,0
J,1661558400,41040,39800,159,0,6,0
KYF,1661558400,24239,23360,242,0,0,0
NDH,1661558400,25935,25406,105,0,5,0
SHK,1661558400,33035,32111,227,0,25,0
SHL,1661558400,11353,11061,186,0,0,0
SLF,1661558400,37899,37061,556,0,11,0
SM,1661558400,49060,47841,691,0,7,0
SOK,1661558400,31532,30848,336,0,33,0
SOM,1661558400,24822,24387,246,0,0,0
SON,1661558400,21862,21072,289,0,3,0
UH,1661558400,38738,37892,417,0,1,0
WAK,1661558400,56612,55237,453,0,0,0
WE,1661558400,24421,23947,167,0,0,0
TH,1661558400,779786,761668,7552,0,340,0
