Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1613001600,4553,3683,183,22,16,2
AP,1613001600,2129,1848,37,31,16,0
EA,1613001600,937,843,44,8,-4,15
EF,1613001600,4730,4231,152,33,7,6
EIC,1613001600,3836,3385,134,64,36,2
G,1613001600,2884,2624,115,23,19,0
GRZ,1613001600,3391,3135,109,21,14,0
GTH,1613001600,3988,3455,134,50,43,1
HBN,1613001600,3531,3122,157,21,24,5
IK,1613001600,3186,2887,116,12,12,0
J,1613001600,2738,2548,43,15,15,0
KYF,1613001600,1871,1708,78,5,9,1
NDH,1613001600,1552,1411,41,9,8,1
SHK,1613001600,2605,2395,73,30,21,1
SHL,1613001600,1207,1045,76,4,12,0
SLF,1613001600,4189,3784,193,24,-6,25
SM,1613001600,5349,4620,188,69,52,1
SOK,1613001600,3295,2981,73,25,19,3
SOM,1613001600,1999,1807,75,11,17,0
SON,1613001600,2627,2403,131,9,18,2
UH,1613001600,4191,3710,174,28,67,2
WAK,1613001600,3629,3260,124,43,35,8
WE,1613001600,1637,1461,89,0,13,0
TH,1613001600,70054,62346,2539,557,463,75
