Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1673395200,40101,39236,519,2,21,0
AP,1673395200,32417,32063,149,5,9,0
EA,1673395200,0,0,0,0,0,0
EF,1673395200,79947,79046,608,22,25,2
EIC,1673395200,46635,46038,381,18,27,1
G,1673395200,36620,36104,408,9,22,0
GRZ,1673395200,39264,38663,441,11,12,0
GTH,1673395200,52552,51985,378,0,16,0
HBN,1673395200,28112,27531,443,3,7,0
IK,1673395200,48218,47582,452,31,16,0
J,1673395200,46744,46058,174,55,21,0
KYF,1673395200,26748,26274,270,10,4,1
NDH,1673395200,28804,28428,110,0,15,0
SHK,1673395200,37453,36852,256,10,15,0
SHL,1673395200,12820,12574,208,0,2,0
SLF,1673395200,41756,41044,589,6,11,0
SM,1673395200,56406,55481,750,18,13,0
SOK,1673395200,34302,33807,347,2,9,0
SOM,1673395200,27531,27158,264,8,4,0
SON,1673395200,24432,23985,303,10,7,1
UH,1673395200,43736,43166,448,22,11,0
WAK,1673395200,64094,63290,467,23,22,0
WE,1673395200,27307,27028,190,3,14,0
TH,1673395200,875999,863393,8155,268,303,5
