Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1632614400,7194,6780,293,3,4,0
AP,1632614400,4305,4138,79,1,4,0
EA,1632614400,1975,1897,78,0,0,0
EF,1632614400,9311,8844,275,0,16,0
EIC,1632614400,6470,6145,250,0,10,0
G,1632614400,5999,5702,206,0,9,0
GRZ,1632614400,8046,7704,240,5,0,0
GTH,1632614400,9078,8754,207,5,15,0
HBN,1632614400,5637,5318,252,0,12,0
IK,1632614400,6786,6484,218,4,7,0
J,1632614400,4644,4348,84,6,11,0
KYF,1632614400,3798,3593,145,3,1,0
NDH,1632614400,3072,2962,70,0,0,0
SHK,1632614400,4929,4692,132,2,1,0
SHL,1632614400,2266,2135,113,0,2,0
SLF,1632614400,7052,6623,289,4,4,0
SM,1632614400,10376,9878,372,0,8,0
SOK,1632614400,6613,6369,185,0,3,0
SOM,1632614400,4313,4086,136,0,2,0
SON,1632614400,4448,4163,164,3,7,0
UH,1632614400,6685,6231,264,1,3,0
WAK,1632614400,8763,8358,250,4,20,0
WE,1632614400,2782,2564,104,0,4,0
TH,1632614400,134542,127768,4406,41,143,0
