Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1609804800,3199,1549,45,36,61,0
AP,1609804800,1191,966,13,35,17,1
EA,1609804800,631,358,14,10,13,6
EF,1609804800,3148,2620,73,93,25,4
EIC,1609804800,2427,1893,72,89,76,2
G,1609804800,2226,1736,86,29,71,1
GRZ,1609804800,2501,2059,80,26,46,5
GTH,1609804800,2127,1703,72,57,36,2
HBN,1609804800,2490,1933,66,94,41,3
IK,1609804800,2237,1701,56,54,42,1
J,1609804800,1898,1347,20,31,84,1
KYF,1609804800,1213,1014,33,33,20,3
NDH,1609804800,962,766,22,38,26,3
SHK,1609804800,1719,1186,40,39,39,1
SHL,1609804800,793,597,28,38,26,5
SLF,1609804800,2561,1902,75,126,83,4
SM,1609804800,3095,2520,85,92,63,1
SOK,1609804800,2247,1784,49,23,36,1
SOM,1609804800,1315,1049,31,35,29,0
SON,1609804800,2037,1648,79,25,61,5
UH,1609804800,2800,1641,70,68,10,1
WAK,1609804800,2421,1641,29,69,35,4
WE,1609804800,1047,831,30,33,13,4
TH,1609804800,46285,34444,1168,1173,953,58
