Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1649808000,29615,24171,412,0,545,0
AP,1649808000,25814,20590,129,82,330,0
EA,1649808000,0,0,0,0,0,0
EF,1649808000,58910,56753,470,1314,1107,0
EIC,1649808000,33591,25737,327,237,436,1
G,1649808000,27618,25799,346,181,288,0
GRZ,1649808000,26771,21622,335,362,282,0
GTH,1649808000,41109,38552,324,198,367,0
HBN,1649808000,22296,18730,392,130,221,1
IK,1649808000,35420,32631,420,293,396,0
J,1649808000,32646,24273,135,170,291,0
KYF,1649808000,21124,16747,236,105,248,0
NDH,1649808000,23086,17768,101,58,373,1
SHK,1649808000,28661,23189,215,86,647,0
SHL,1649808000,9756,8965,173,65,93,0
SLF,1649808000,34329,31395,519,186,284,0
SM,1649808000,41190,38510,638,190,411,1
SOK,1649808000,28381,23754,308,106,336,1
SOM,1649808000,22204,20949,223,42,210,0
SON,1649808000,19128,14991,283,208,177,0
UH,1649808000,32114,29110,397,232,344,0
WAK,1649808000,47655,42347,426,306,718,0
WE,1649808000,20275,14579,148,113,301,0
TH,1649808000,661693,571162,6957,4664,8405,5
