Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1685404800,40670,40108,543,0,3,0
AP,1685404800,32772,32602,154,0,0,0
EA,1685404800,0,0,0,0,0,0
EF,1685404800,81408,80745,640,2,0,1
EIC,1685404800,47519,47105,395,2,1,0
G,1685404800,37003,36572,417,2,0,0
GRZ,1685404800,39677,39210,456,0,1,0
GTH,1685404800,53220,52829,387,2,2,0
HBN,1685404800,28421,27967,447,2,0,0
IK,1685404800,48804,48334,465,0,1,0
J,1685404800,47595,47364,194,0,0,0
KYF,1685404800,27002,26716,278,2,1,0
NDH,1685404800,29373,29230,115,0,1,0
SHK,1685404800,38176,37906,262,2,2,0
SHL,1685404800,12962,12741,214,1,0,0
SLF,1685404800,42307,41670,610,2,2,0
SM,1685404800,57322,56526,787,2,0,1
SOK,1685404800,34680,34314,356,2,3,0
SOM,1685404800,27851,27574,272,0,2,0
SON,1685404800,24799,24476,312,0,0,0
UH,1685404800,44069,43598,455,0,0,0
WAK,1685404800,65311,64801,472,6,0,0
WE,1685404800,27681,27470,207,0,0,0
TH,1685404800,888622,879858,8438,27,19,2
