Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1587772800,47,33,3,0,0,0
AP,1587772800,67,53,4,0,0,0
EA,1587772800,16,11,1,0,1,0
EF,1587772800,132,113,2,1,2,0
EIC,1587772800,115,98,3,2,5,0
G,1587772800,133,59,4,6,4,0
GRZ,1587772800,389,240,23,12,5,1
GTH,1587772800,183,84,6,12,5,0
HBN,1587772800,20,13,1,0,1,0
IK,1587772800,121,100,4,0,1,0
J,1587772800,156,151,3,0,0,0
KYF,1587772800,37,35,0,0,0,0
NDH,1587772800,56,41,1,0,2,0
SHK,1587772800,55,48,1,0,0,0
SHL,1587772800,13,10,2,0,0,0
SLF,1587772800,57,53,0,0,0,0
SM,1587772800,90,58,2,0,0,0
SOK,1587772800,118,83,10,1,1,0
SOM,1587772800,37,34,0,0,0,0
SON,1587772800,88,50,2,6,2,1
UH,1587772800,70,50,1,0,1,0
WAK,1587772800,38,30,0,0,0,0
WE,1587772800,60,55,0,0,2,0
TH,1587772800,2098,1502,73,40,32,2
