Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1648598400,28071,19576,408,262,434,0
AP,1648598400,23878,17494,124,336,233,0
EA,1648598400,0,0,0,0,0,0
EF,1648598400,42668,41167,462,843,760,1
EIC,1648598400,30123,19693,316,340,392,2
G,1648598400,25954,21789,340,356,342,2
GRZ,1648598400,24686,19351,335,214,92,0
GTH,1648598400,36883,32846,319,333,546,0
HBN,1648598400,21110,16715,388,189,105,0
IK,1648598400,30915,27966,417,609,306,0
J,1648598400,29737,19314,131,652,210,0
KYF,1648598400,19723,14374,233,219,165,0
NDH,1648598400,22045,13186,98,353,322,0
SHK,1648598400,26892,18741,213,261,243,0
SHL,1648598400,9094,7521,170,89,205,0
SLF,1648598400,32325,27108,494,389,398,0
SM,1648598400,38687,33809,630,362,361,0
SOK,1648598400,26123,19499,303,330,225,0
SOM,1648598400,20977,17687,213,241,382,0
SON,1648598400,16944,13126,277,178,158,0
UH,1648598400,29180,23942,397,343,345,5
WAK,1648598400,43811,34604,424,723,468,0
WE,1648598400,17554,11469,142,307,196,1
TH,1648598400,597380,470977,6834,7929,6888,11
