Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1635638400,8167,7064,300,42,23,0
AP,1635638400,4854,4429,80,16,21,0
EA,1635638400,0,0,0,0,0,0
EF,1635638400,11283,10116,282,0,112,0
EIC,1635638400,7326,6624,252,8,24,0
G,1635638400,6677,6165,212,0,42,0
GRZ,1635638400,8954,7949,240,22,7,0
GTH,1635638400,10534,9771,211,0,103,0
HBN,1635638400,6093,5615,257,0,11,0
IK,1635638400,7843,7067,225,50,53,0
J,1635638400,5296,4719,85,10,23,0
KYF,1635638400,4682,4137,147,46,63,0
NDH,1635638400,3382,3145,71,1,14,0
SHK,1635638400,5651,4982,141,16,16,1
SHL,1635638400,2486,2270,115,4,12,0
SLF,1635638400,7689,7157,303,6,24,0
SM,1635638400,11599,10676,388,0,58,0
SOK,1635638400,7283,6527,189,2,11,0
SOM,1635638400,4765,4332,137,0,10,0
SON,1635638400,4970,4312,167,48,3,0
UH,1635638400,7826,6878,271,37,22,0
WAK,1635638400,12041,10947,329,11,33,0
WE,1635638400,3396,2754,108,0,14,0
TH,1635638400,152797,137636,4510,319,699,1
