Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1645228800,17219,14079,390,105,33,0
AP,1645228800,14480,12085,119,191,75,0
EA,1645228800,0,0,0,0,0,0
EF,1645228800,31969,29397,435,126,210,0
EIC,1645228800,16401,12594,301,190,37,0
G,1645228800,15976,13582,325,179,46,0
GRZ,1645228800,18488,16252,315,65,-1,13
GTH,1645228800,24976,21632,315,100,40,0
HBN,1645228800,15278,12959,382,112,62,0
IK,1645228800,20741,18756,402,162,170,1
J,1645228800,15669,12195,127,189,52,0
KYF,1645228800,11821,10374,216,145,99,0
NDH,1645228800,10593,8879,95,87,52,0
SHK,1645228800,16169,12469,196,220,43,0
SHL,1645228800,6256,5118,166,60,15,0
SLF,1645228800,20161,17624,476,232,93,0
SM,1645228800,26508,23100,588,220,33,0
SOK,1645228800,17649,14651,290,180,30,0
SOM,1645228800,12639,10558,210,46,78,0
SON,1645228800,12060,10185,267,74,23,0
UH,1645228800,17964,15943,381,165,82,0
WAK,1645228800,27595,23456,418,247,95,1
WE,1645228800,9788,7519,133,93,38,0
TH,1645228800,380400,323407,6547,3188,1405,15
