Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1677974400,40419,39729,530,0,7,0
AP,1677974400,32599,32359,151,0,6,0
EA,1677974400,0,0,0,0,0,0
EF,1677974400,80783,79922,622,0,43,0
EIC,1677974400,47170,46591,386,0,17,0
G,1677974400,36820,36360,410,0,9,0
GRZ,1677974400,39432,38913,446,0,7,0
GTH,1677974400,53023,52492,382,0,10,0
HBN,1677974400,28260,27728,443,0,3,0
IK,1677974400,48560,47976,459,0,3,0
J,1677974400,47209,46814,185,0,22,0
KYF,1677974400,26904,26570,276,0,6,0
NDH,1677974400,29136,28938,113,0,12,0
SHK,1677974400,37803,37323,260,0,10,0
SHL,1677974400,12875,12638,210,0,3,0
SLF,1677974400,42049,41330,599,0,3,0
SM,1677974400,56996,56058,765,0,30,0
SOK,1677974400,34486,34022,355,0,2,0
SOM,1677974400,27723,27396,269,0,11,0
SON,1677974400,24656,24226,307,0,6,0
UH,1677974400,43935,43421,451,0,7,0
WAK,1677974400,64766,63939,470,0,14,0
WE,1677974400,27498,27211,197,0,2,0
TH,1677974400,883102,871956,8286,0,233,0
