Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654560000,31545,30693,468,47,16,0
AP,1654560000,27148,26690,129,18,47,0
EA,1654560000,0,0,0,0,0,0
EF,1654560000,64727,63942,524,84,4,0
EIC,1654560000,36615,35974,338,33,26,1
G,1654560000,29019,28578,355,21,15,0
GRZ,1654560000,33350,32720,370,31,28,0
GTH,1654560000,43450,42931,339,76,13,0
HBN,1654560000,23664,23107,400,47,17,1
IK,1654560000,38450,37854,426,36,14,0
J,1654560000,35819,34985,145,58,94,0
KYF,1654560000,22297,21827,241,15,10,0
NDH,1654560000,24035,23786,101,18,12,0
SHK,1654560000,30113,29642,221,22,35,0
SHL,1654560000,10468,10229,179,19,5,0
SLF,1654560000,35611,34980,543,19,13,0
SM,1654560000,44275,43444,649,31,13,1
SOK,1654560000,29624,29141,331,7,15,0
SOM,1654560000,23170,22879,240,12,7,0
SON,1654560000,20256,19788,285,14,24,0
UH,1654560000,34985,34405,414,23,19,0
WAK,1654560000,51306,50619,445,53,39,0
WE,1654560000,22095,21537,157,35,39,0
TH,1654560000,712022,699751,7300,719,505,3
