Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1682035200,40623,40013,541,0,2,0
AP,1682035200,32740,32541,154,1,0,0
EA,1682035200,0,0,0,0,0,0
EF,1682035200,81312,80567,631,3,5,0
EIC,1682035200,47467,47017,390,0,-1,1
G,1682035200,36973,36528,415,2,0,0
GRZ,1682035200,39633,39131,454,0,1,0
GTH,1682035200,53191,52778,384,0,3,0
HBN,1682035200,28405,27905,446,0,1,0
IK,1682035200,48758,48273,464,0,0,0
J,1682035200,47517,47214,189,14,0,0
KYF,1682035200,26987,26685,278,0,0,0
NDH,1682035200,29322,29151,115,0,2,0
SHK,1682035200,38127,37819,262,2,3,0
SHL,1682035200,12943,12721,213,1,1,0
SLF,1682035200,42263,41599,609,1,0,0
SM,1682035200,57261,56442,781,2,3,1
SOK,1682035200,34644,34250,356,2,1,0
SOM,1682035200,27821,27526,272,2,0,0
SON,1682035200,24775,24442,311,1,0,0
UH,1682035200,44033,43553,454,1,1,0
WAK,1682035200,65240,64668,472,1,1,0
WE,1682035200,27660,27439,201,1,4,0
TH,1682035200,887695,878262,8392,34,27,2
