Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1650412800,30192,26186,423,332,401,10
AP,1650412800,26115,22580,129,98,489,0
EA,1650412800,0,0,0,0,0,0
EF,1650412800,61556,60051,470,962,762,0
EIC,1650412800,34105,28203,328,167,358,0
G,1650412800,27853,26719,348,44,90,1
GRZ,1650412800,28321,23026,339,1,245,0
GTH,1650412800,41649,39974,326,82,123,0
HBN,1650412800,22628,19848,396,45,195,4
IK,1650412800,36160,34193,421,288,381,0
J,1650412800,33328,27362,140,163,447,2
KYF,1650412800,21406,18381,236,24,308,0
NDH,1650412800,23302,20557,101,83,330,0
SHK,1650412800,29008,25314,217,119,408,0
SHL,1650412800,9923,9313,173,31,95,0
SLF,1650412800,34679,32603,522,96,232,1
SM,1650412800,41948,39686,643,286,159,0
SOK,1650412800,28641,25800,314,83,295,5
SOM,1650412800,22390,21655,227,47,54,4
SON,1650412800,19515,15884,284,35,113,0
UH,1650412800,32672,30996,397,53,228,0
WAK,1650412800,48339,45201,437,196,379,11
WE,1650412800,20647,16251,149,122,306,0
TH,1650412800,674377,609783,7020,3357,6398,38
