Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1674777600,40193,39484,530,6,8,0
AP,1674777600,32465,32214,150,2,0,0
EA,1674777600,0,0,0,0,0,0
EF,1674777600,80116,79373,614,9,23,0
EIC,1674777600,46773,46272,384,9,3,0
G,1674777600,36680,36225,409,2,0,0
GRZ,1674777600,39307,38797,445,2,3,0
GTH,1674777600,52706,52198,378,14,2,0
HBN,1674777600,28141,27650,443,0,0,0
IK,1674777600,48293,47773,455,2,2,0
J,1674777600,46904,46390,181,19,-4,5
KYF,1674777600,26825,26402,272,3,0,0
NDH,1674777600,28925,28644,111,0,1,0
SHK,1674777600,37530,37095,256,2,26,0
SHL,1674777600,12830,12611,209,0,-3,1
SLF,1674777600,41844,41169,593,3,3,0
SM,1674777600,56533,55676,757,15,0,0
SOK,1674777600,34336,33921,348,3,4,0
SOM,1674777600,27592,27268,269,6,0,0
SON,1674777600,24461,24073,305,1,0,0
UH,1674777600,43810,43300,448,4,1,0
WAK,1674777600,64226,63581,468,9,1,0
WE,1674777600,27350,27115,193,5,1,0
TH,1674777600,877840,867231,8218,116,71,6
