Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671926400,39873,38689,507,0,28,0
AP,1671926400,32295,31887,148,0,24,0
EA,1671926400,0,0,0,0,0,0
EF,1671926400,79495,78380,591,0,107,0
EIC,1671926400,46351,45727,374,0,33,0
G,1671926400,36412,35770,397,0,34,0
GRZ,1671926400,39119,38439,433,0,24,0
GTH,1671926400,52296,51673,375,0,46,0
HBN,1671926400,28037,27413,443,0,8,0
IK,1671926400,47943,47247,447,0,3,0
J,1671926400,46413,45617,174,0,110,0
KYF,1671926400,26610,26132,263,0,26,0
NDH,1671926400,28601,28173,110,0,7,0
SHK,1671926400,37239,36489,251,0,19,0
SHL,1671926400,12764,12496,205,0,8,0
SLF,1671926400,41615,40859,589,0,22,0
SM,1671926400,56135,55145,743,0,58,0
SOK,1671926400,34193,33574,347,0,11,0
SOM,1671926400,27386,26993,261,0,18,0
SON,1671926400,24329,23808,302,0,22,0
UH,1671926400,43542,42955,433,0,34,0
WAK,1671926400,63691,62892,466,0,37,0
WE,1671926400,27192,26899,187,0,17,0
TH,1671926400,871531,857257,8046,0,696,0
