Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1659657600,34134,32163,477,42,14,0
AP,1659657600,29023,27806,133,29,2,0
EA,1659657600,0,0,0,0,0,0
EF,1659657600,69369,67927,536,49,113,0
EIC,1659657600,41465,39880,355,31,98,2
G,1659657600,31412,30401,367,51,24,0
GRZ,1659657600,35239,34139,372,18,30,0
GTH,1659657600,46215,45301,344,44,10,0
HBN,1659657600,25100,24264,418,13,28,0
IK,1659657600,41384,40405,434,27,39,0
J,1659657600,40215,38079,146,97,5,0
KYF,1659657600,23791,22664,242,0,0,0
NDH,1659657600,25560,24853,105,19,35,0
SHK,1659657600,32450,30986,225,25,36,0
SHL,1659657600,11195,10808,185,11,6,2
SLF,1659657600,37404,36316,552,32,8,0
SM,1659657600,48142,46536,682,56,49,0
SOK,1659657600,31082,30124,335,29,25,1
SOM,1659657600,24393,23841,243,13,5,0
SON,1659657600,21515,20528,288,18,15,1
UH,1659657600,38079,36978,417,37,7,0
WAK,1659657600,55608,53816,451,107,0,1
WE,1659657600,23941,22943,165,23,3,1
TH,1659657600,766716,740758,7472,771,552,8
