Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1668211200,38717,36965,494,0,66,0
AP,1668211200,31843,30957,144,0,0,0
EA,1668211200,0,0,0,0,0,0
EF,1668211200,77695,76405,561,0,144,0
EIC,1668211200,45578,44765,367,0,15,0
G,1668211200,35426,34621,384,0,9,0
GRZ,1668211200,38420,37490,419,0,23,0
GTH,1668211200,51485,50826,372,0,25,0
HBN,1668211200,27717,26624,435,0,0,0
IK,1668211200,47054,46180,445,0,4,0
J,1668211200,45341,43909,173,0,6,0
KYF,1668211200,26233,25299,256,0,0,0
NDH,1668211200,27983,27397,107,0,11,0
SHK,1668211200,36412,35215,241,0,28,0
SHL,1668211200,12517,12193,197,0,2,0
SLF,1668211200,41054,40170,581,0,1,0
SM,1668211200,55006,53761,729,0,17,0
SOK,1668211200,33691,32753,344,0,8,0
SOM,1668211200,26914,26421,255,0,0,0
SON,1668211200,23943,22982,299,0,0,0
UH,1668211200,42908,42213,425,0,17,0
WAK,1668211200,62863,61605,459,0,5,0
WE,1668211200,26822,26337,180,0,3,0
TH,1668211200,855622,835088,7867,0,384,0
