Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1642636800,14267,13044,386,39,29,0
AP,1642636800,11189,10380,118,81,54,0
EA,1642636800,0,0,0,0,0,0
EF,1642636800,25737,24491,405,82,12,0
EIC,1642636800,11859,11074,301,71,44,0
G,1642636800,12630,11988,320,33,25,0
GRZ,1642636800,16461,14636,299,45,147,0
GTH,1642636800,21389,20346,312,75,3,0
HBN,1642636800,12880,11653,366,34,9,3
IK,1642636800,17196,16173,396,47,5,0
J,1642636800,11699,10221,122,108,110,1
KYF,1642636800,9584,9017,208,36,23,0
NDH,1642636800,7782,7350,93,50,24,0
SHK,1642636800,12391,11338,188,50,87,0
SHL,1642636800,5028,4540,163,12,17,1
SLF,1642636800,17059,16073,456,50,22,0
SM,1642636800,21943,20853,538,79,52,2
SOK,1642636800,14725,13820,282,54,49,0
SOM,1642636800,10190,9188,202,22,37,4
SON,1642636800,10280,9635,265,16,39,1
UH,1642636800,14623,13587,369,77,49,6
WAK,1642636800,21686,20110,414,126,107,0
WE,1642636800,7469,6626,131,53,28,0
TH,1642636800,308067,286143,6334,1240,972,18
