Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1645056000,16968,14009,389,205,41,0
AP,1645056000,14202,11939,119,129,76,0
EA,1645056000,0,0,0,0,0,0
EF,1645056000,31468,28895,435,369,405,-1
EIC,1645056000,16008,12509,301,340,87,0
G,1645056000,15690,13388,325,216,109,0
GRZ,1645056000,18345,16198,302,98,30,0
GTH,1645056000,24666,21553,315,248,121,0
HBN,1645056000,15059,12834,382,151,48,0
IK,1645056000,20400,18447,400,167,128,0
J,1645056000,15288,12041,127,245,79,0
KYF,1645056000,11523,10180,216,224,67,0
NDH,1645056000,10349,8770,95,353,78,1
SHK,1645056000,15768,12375,196,271,38,1
SHL,1645056000,6140,5034,166,60,59,0
SLF,1645056000,19755,17439,475,269,76,0
SM,1645056000,25904,22967,588,316,194,8
SOK,1645056000,17356,14566,289,262,30,0
SOM,1645056000,12367,10403,210,140,113,0
SON,1645056000,11916,10145,267,146,15,0
UH,1645056000,17650,15748,381,248,150,0
WAK,1645056000,27078,23210,417,333,199,0
WE,1645056000,9610,7441,133,180,42,0
TH,1645056000,373510,320091,6528,4970,2185,9
