Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1679443200,40531,39853,536,12,13,0
AP,1679443200,32686,32428,153,6,3,0
EA,1679443200,0,0,0,0,0,0
EF,1679443200,81109,80123,628,25,5,0
EIC,1679443200,47353,46816,387,9,13,0
G,1679443200,36904,36437,411,3,10,0
GRZ,1679443200,39548,38981,450,10,3,2
GTH,1679443200,53130,52636,382,4,11,0
HBN,1679443200,28328,27787,443,6,3,0
IK,1679443200,48679,48125,461,8,7,0
J,1679443200,47386,46967,185,12,6,0
KYF,1679443200,26953,26617,276,3,2,0
NDH,1679443200,29229,29026,113,5,7,0
SHK,1679443200,37988,37592,262,16,12,0
SHL,1679443200,12916,12671,212,1,2,0
SLF,1679443200,42171,41452,603,17,4,0
SM,1679443200,57138,56293,768,8,8,0
SOK,1679443200,34582,34108,356,1,8,0
SOM,1679443200,27771,27459,271,5,4,0
SON,1679443200,24739,24341,311,8,5,0
UH,1679443200,43987,43472,454,1,3,0
WAK,1679443200,65086,64204,471,13,21,0
WE,1679443200,27597,27320,197,0,6,0
TH,1679443200,885811,874708,8330,173,156,2
