Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614124800,4734,4112,201,16,14,1
AP,1614124800,2363,2105,42,21,19,0
EA,1614124800,986,884,47,0,1,0
EF,1614124800,5112,4587,179,43,2,14
EIC,1614124800,4120,3702,141,54,17,1
G,1614124800,3048,2763,118,25,16,0
GRZ,1614124800,3544,3274,119,26,13,0
GTH,1614124800,4311,3890,144,36,29,2
HBN,1614124800,3735,3347,176,30,18,3
IK,1614124800,3387,3091,135,23,25,3
J,1614124800,2857,2695,56,0,6,0
KYF,1614124800,2113,1816,94,36,8,1
NDH,1614124800,1621,1505,43,13,4,0
SHK,1614124800,2818,2546,75,14,16,0
SHL,1614124800,1290,1128,84,9,3,0
SLF,1614124800,4361,3977,208,24,21,0
SM,1614124800,5908,5215,213,71,40,3
SOK,1614124800,3532,3174,86,28,20,1
SOM,1614124800,2187,1920,88,57,4,2
SON,1614124800,2701,2496,139,6,9,0
UH,1614124800,4543,4025,188,38,16,0
WAK,1614124800,3878,3473,142,0,19,0
WE,1614124800,1737,1567,92,12,7,0
TH,1614124800,74886,67292,2810,582,327,31
