Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1638230400,11170,8131,333,201,69,3
AP,1638230400,7191,5735,90,109,74,0
EA,1638230400,0,0,0,0,0,0
EF,1638230400,16874,14113,304,409,93,0
EIC,1638230400,9299,8197,265,106,78,3
G,1638230400,9082,7505,249,94,125,2
GRZ,1638230400,12117,8906,257,95,84,0
GTH,1638230400,15277,13188,230,340,187,5
HBN,1638230400,8779,6875,291,149,57,3
IK,1638230400,11289,10135,277,197,189,6
J,1638230400,7559,5627,98,132,60,0
KYF,1638230400,6779,5758,158,111,104,0
NDH,1638230400,4838,4057,73,91,69,0
SHK,1638230400,8374,5872,157,173,68,1
SHL,1638230400,3537,2736,131,84,30,1
SLF,1638230400,10983,8804,339,284,136,2
SM,1638230400,16091,13449,437,448,206,1
SOK,1638230400,10498,7388,214,145,50,2
SOM,1638230400,6300,4972,153,201,26,1
SON,1638230400,7813,5206,198,126,62,1
UH,1638230400,10445,8342,299,129,44,7
WAK,1638230400,15902,13491,345,178,158,1
WE,1638230400,4851,3528,115,102,38,1
TH,1638230400,215048,172015,5013,3904,2007,40
