Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1611273600,4140,2720,93,30,2,1
AP,1611273600,1790,1383,24,32,15,1
EA,1611273600,849,684,27,5,11,0
EF,1611273600,4067,3416,110,53,36,0
EIC,1611273600,3229,2695,100,50,47,3
G,1611273600,2657,2318,105,26,35,2
GRZ,1611273600,3123,2668,97,19,39,0
GTH,1611273600,3194,2493,110,59,44,1
HBN,1611273600,3123,2564,115,14,40,2
IK,1611273600,2819,2408,95,29,26,1
J,1611273600,2443,1958,30,32,16,0
KYF,1611273600,1675,1327,57,14,9,3
NDH,1611273600,1359,1124,37,21,19,1
SHK,1611273600,2342,1821,57,29,36,2
SHL,1611273600,1042,873,55,12,-1,5
SLF,1611273600,3803,3042,137,61,33,0
SM,1611273600,4260,3465,145,44,37,0
SOK,1611273600,2907,2372,62,0,26,0
SOM,1611273600,1736,1467,55,30,19,1
SON,1611273600,2446,2098,104,31,13,0
UH,1611273600,3707,2684,130,27,17,5
WAK,1611273600,3143,2521,98,26,36,0
WE,1611273600,1436,1189,58,29,14,0
TH,1611273600,61290,49290,1901,673,569,28
