Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671148800,39752,38430,506,19,16,0
AP,1671148800,32214,31807,147,17,0,0
EA,1671148800,0,0,0,0,0,0
EF,1671148800,79214,78090,591,51,20,0
EIC,1671148800,46186,45542,374,8,16,0
G,1671148800,36263,35556,392,28,13,1
GRZ,1671148800,39019,38289,429,22,12,0
GTH,1671148800,52129,51488,372,59,10,0
HBN,1671148800,27971,27353,442,9,0,0
IK,1671148800,47812,47059,446,15,3,0
J,1671148800,46224,45379,174,36,1,0
KYF,1671148800,26544,26048,261,9,0,1
NDH,1671148800,28487,28054,110,19,6,0
SHK,1671148800,37103,36299,244,28,1,0
SHL,1671148800,12727,12448,200,0,2,-1
SLF,1671148800,41518,40755,587,9,0,0
SM,1671148800,55964,54866,741,25,8,0
SOK,1671148800,34137,33469,345,11,6,0
SOM,1671148800,27311,26907,260,7,1,0
SON,1671148800,24283,23728,301,9,0,0
UH,1671148800,43411,42809,425,0,1,0
WAK,1671148800,63542,62714,466,32,-2,3
WE,1671148800,27139,26823,187,8,0,0
TH,1671148800,868950,853913,8000,421,114,4
