Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1600905600,108,100,4,0,0,0
AP,1600905600,137,106,5,1,5,0
EA,1600905600,43,37,4,0,0,0
EF,1600905600,220,194,2,0,5,0
EIC,1600905600,176,161,11,1,0,0
G,1600905600,283,255,22,0,1,0
GRZ,1600905600,694,642,48,0,1,0
GTH,1600905600,364,320,30,4,2,0
HBN,1600905600,94,91,1,0,0,0
IK,1600905600,214,169,7,1,4,0
J,1600905600,210,192,3,1,2,0
KYF,1600905600,64,62,0,0,0,0
NDH,1600905600,76,74,2,1,1,0
SHK,1600905600,100,90,3,1,0,0
SHL,1600905600,33,31,2,0,0,0
SLF,1600905600,89,81,0,2,1,0
SM,1600905600,199,192,6,0,1,0
SOK,1600905600,176,159,12,1,1,0
SOM,1600905600,62,59,1,1,0,0
SON,1600905600,321,297,22,0,0,0
UH,1600905600,110,99,3,2,1,0
WAK,1600905600,129,111,2,1,0,0
WE,1600905600,122,117,0,0,3,0
TH,1600905600,4024,3639,190,17,28,0
