Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1674000000,40147,39371,526,9,19,0
AP,1674000000,32443,32155,150,3,23,0
EA,1674000000,0,0,0,0,0,0
EF,1674000000,80013,79172,611,11,1,2
EIC,1674000000,46704,46172,382,20,24,0
G,1674000000,36644,36176,408,2,12,0
GRZ,1674000000,39283,38730,445,5,3,2
GTH,1674000000,52629,52115,378,38,21,0
HBN,1674000000,28132,27602,443,6,19,0
IK,1674000000,48261,47693,455,12,15,0
J,1674000000,46796,46254,175,0,35,1
KYF,1674000000,26800,26340,272,11,13,1
NDH,1674000000,28882,28545,110,9,24,0
SHK,1674000000,37481,36982,256,5,23,0
SHL,1674000000,12825,12601,208,0,5,0
SLF,1674000000,41796,41096,590,6,12,0
SM,1674000000,56464,55581,751,3,16,0
SOK,1674000000,34315,33858,348,1,5,0
SOM,1674000000,27563,27221,265,1,18,1
SON,1674000000,24444,24022,304,2,2,0
UH,1674000000,43780,43234,448,16,8,0
WAK,1674000000,64154,63418,468,9,31,0
WE,1674000000,27325,27076,193,8,14,0
TH,1674000000,876881,865414,8186,177,343,7
