Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1638489600,11690,8338,333,183,61,0
AP,1638489600,7766,5966,94,141,101,1
EA,1638489600,0,0,0,0,0,0
EF,1638489600,17855,15228,314,353,208,0
EIC,1638489600,9584,8405,267,67,75,1
G,1638489600,9544,7669,255,89,9,3
GRZ,1638489600,12418,9169,258,74,103,1
GTH,1638489600,16259,13658,239,269,145,3
HBN,1638489600,9431,7037,302,225,39,1
IK,1638489600,11819,10618,286,124,167,8
J,1638489600,8073,5848,100,175,64,0
KYF,1638489600,7282,6092,158,165,91,0
NDH,1638489600,5252,4261,74,112,60,0
SHK,1638489600,8972,6003,159,139,53,1
SHL,1638489600,3749,2810,132,67,6,0
SLF,1638489600,11720,9271,357,255,164,6
SM,1638489600,16856,13807,446,147,64,4
SOK,1638489600,11103,7605,218,114,79,2
SOM,1638489600,6986,5091,157,396,41,3
SON,1638489600,7984,5478,201,24,84,0
UH,1638489600,10881,8494,308,130,72,0
WAK,1638489600,16628,13958,348,222,158,0
WE,1638489600,5162,3665,116,140,33,1
TH,1638489600,227014,178471,5122,3611,1877,35
