Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1628121600,6941,6613,293,2,-1,0
AP,1628121600,4122,4042,77,1,0,0
EA,1628121600,1963,1883,78,1,0,0
EF,1628121600,8666,8370,273,2,1,0
EIC,1628121600,6273,6001,250,0,1,0
G,1628121600,5735,5515,204,2,3,0
GRZ,1628121600,7886,7619,238,1,9,0
GTH,1628121600,8707,8489,205,0,1,0
HBN,1628121600,5423,5167,249,0,0,0
IK,1628121600,6525,6302,218,0,1,0
J,1628121600,4347,4255,84,1,0,0
KYF,1628121600,3687,3539,145,0,0,0
NDH,1628121600,2943,2872,70,0,0,0
SHK,1628121600,4767,4625,127,0,2,0
SHL,1628121600,2184,2069,113,0,0,0
SLF,1628121600,6790,6498,288,0,0,0
SM,1628121600,10064,9670,371,2,3,0
SOK,1628121600,6508,6315,185,0,-3,2
SOM,1628121600,4171,4032,136,1,0,0
SON,1628121600,4261,4093,163,0,0,0
UH,1628121600,6429,6164,264,0,1,0
WAK,1628121600,8324,8065,250,0,1,0
WE,1628121600,2625,2517,103,0,0,0
TH,1628121600,129341,124715,4384,13,19,2
