Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1683763200,40663,40082,543,4,2,0
AP,1683763200,32761,32575,154,0,0,0
EA,1683763200,0,0,0,0,0,0
EF,1683763200,81388,80688,634,4,6,2
EIC,1683763200,47501,47084,390,4,2,0
G,1683763200,36986,36559,417,1,0,0
GRZ,1683763200,39671,39183,456,0,1,0
GTH,1683763200,53212,52807,386,0,0,0
HBN,1683763200,28417,27956,447,0,1,0
IK,1683763200,48796,48315,465,0,2,0
J,1683763200,47563,47304,193,0,7,0
KYF,1683763200,26994,26707,278,0,0,0
NDH,1683763200,29354,29206,115,0,2,0
SHK,1683763200,38160,37876,262,0,1,0
SHL,1683763200,12958,12732,214,0,1,0
SLF,1683763200,42292,41647,610,4,3,0
SM,1683763200,57304,56492,784,2,2,0
SOK,1683763200,34674,34289,356,3,3,0
SOM,1683763200,27846,27554,272,5,1,0
SON,1683763200,24792,24465,312,1,1,0
UH,1683763200,44057,43579,454,3,2,0
WAK,1683763200,65284,64765,472,4,2,0
WE,1683763200,27672,27462,203,0,2,0
TH,1683763200,888345,879327,8417,35,41,2
