Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1670976000,39684,38390,505,75,34,2
AP,1670976000,32194,31787,147,22,20,0
EA,1670976000,0,0,0,0,0,0
EF,1670976000,79112,78058,589,49,38,2
EIC,1670976000,46158,45509,374,26,19,1
G,1670976000,36201,35520,391,55,29,0
GRZ,1670976000,38971,38253,429,0,23,0
GTH,1670976000,52071,51460,372,30,19,0
HBN,1670976000,27952,27344,442,11,16,0
IK,1670976000,47762,47033,446,35,35,0
J,1670976000,46188,45353,174,41,27,0
KYF,1670976000,26529,26042,260,10,16,1
NDH,1670976000,28450,28028,110,29,18,0
SHK,1670976000,37060,36287,244,34,30,0
SHL,1670976000,12725,12439,201,9,4,0
SLF,1670976000,41501,40745,587,16,18,0
SM,1670976000,55922,54828,740,50,26,0
SOK,1670976000,34120,33443,345,17,24,0
SOM,1670976000,27291,26887,260,18,13,1
SON,1670976000,24264,23719,301,28,16,0
UH,1670976000,43402,42799,425,44,22,0
WAK,1670976000,63498,62696,463,53,30,0
WE,1670976000,27129,26808,186,15,0,1
TH,1670976000,868184,853428,7991,667,477,8
