Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1660953600,34630,33086,482,0,24,0
AP,1660953600,29334,28487,134,0,0,0
EA,1660953600,0,0,0,0,0,0
EF,1660953600,70171,69129,536,0,97,0
EIC,1660953600,41863,41043,357,0,23,0
G,1660953600,31890,31052,370,0,6,0
GRZ,1660953600,35598,34709,382,0,18,0
GTH,1660953600,46734,45948,350,0,14,0
HBN,1660953600,25350,24622,421,0,16,0
IK,1660953600,41945,41069,435,0,32,0
J,1660953600,40748,39298,152,0,5,0
KYF,1660953600,24128,23088,242,0,0,0
NDH,1660953600,25808,25270,105,0,6,0
SHK,1660953600,32868,31730,226,0,22,0
SHL,1660953600,11293,11008,185,0,0,0
SLF,1660953600,37778,36850,555,0,17,0
SM,1660953600,48790,47520,689,0,12,0
SOK,1660953600,31392,30571,335,0,10,0
SOM,1660953600,24700,24260,246,0,0,0
SON,1660953600,21743,20961,289,0,14,0
UH,1660953600,38543,37659,417,0,3,0
WAK,1660953600,56294,54657,452,0,2,0
WE,1660953600,24287,23724,166,0,0,0
TH,1660953600,775887,755741,7526,0,321,0
