Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1677628800,40405,39711,530,3,7,0
AP,1677628800,32589,32350,150,2,11,0
EA,1677628800,0,0,0,0,0,0
EF,1677628800,80745,79820,622,30,26,0
EIC,1677628800,47140,46555,386,39,14,0
G,1677628800,36810,36344,410,8,2,0
GRZ,1677628800,39421,38899,446,0,1,0
GTH,1677628800,52999,52469,381,4,6,0
HBN,1677628800,28252,27718,443,1,4,0
IK,1677628800,48549,47956,459,10,12,0
J,1677628800,47204,46782,185,48,11,0
KYF,1677628800,26900,26561,276,1,4,0
NDH,1677628800,29126,28915,112,11,8,0
SHK,1677628800,37791,37311,259,7,8,0
SHL,1677628800,12873,12633,210,7,1,0
SLF,1677628800,42029,41314,599,19,1,0
SM,1677628800,56972,56004,762,17,14,0
SOK,1677628800,34472,34017,354,13,9,1
SOM,1677628800,27717,27379,269,0,8,0
SON,1677628800,24646,24205,307,16,2,2
UH,1677628800,43924,43412,451,0,2,0
WAK,1677628800,64750,63922,469,32,2,0
WE,1677628800,27482,27206,196,13,2,0
TH,1677628800,882796,871483,8276,281,155,3
