Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1620086400,6528,5537,259,60,67,0
AP,1620086400,3807,3471,68,28,26,0
EA,1620086400,1782,1574,66,25,19,0
EF,1620086400,8009,7243,238,39,20,0
EIC,1620086400,5870,5410,224,41,15,1
G,1620086400,5389,4825,184,34,42,1
GRZ,1620086400,7425,6013,186,39,65,0
GTH,1620086400,7667,7012,195,21,59,0
HBN,1620086400,4836,4308,223,45,14,0
IK,1620086400,5952,5331,197,28,46,0
J,1620086400,4084,3753,67,32,26,0
KYF,1620086400,3361,3038,129,37,20,0
NDH,1620086400,2479,2195,61,15,11,0
SHK,1620086400,4379,3991,97,22,37,-1
SHL,1620086400,2053,1803,104,8,7,0
SLF,1620086400,6293,5629,266,30,57,-1
SM,1620086400,9379,8648,342,57,49,0
SOK,1620086400,6191,5444,156,40,16,0
SOM,1620086400,3767,3419,118,29,34,1
SON,1620086400,3768,2980,155,33,23,0
UH,1620086400,5839,5400,229,30,29,0
WAK,1620086400,7669,6873,226,61,79,0
WE,1620086400,2418,2187,99,11,14,0
TH,1620086400,118945,106084,3889,765,775,1
