Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1671321600,39752,38475,506,0,26,0
AP,1671321600,32214,31818,147,0,11,0
EA,1671321600,0,0,0,0,0,0
EF,1671321600,79214,78111,591,0,18,0
EIC,1671321600,46186,45573,374,0,22,0
G,1671321600,36263,35626,392,0,63,0
GRZ,1671321600,39019,38325,429,0,19,0
GTH,1671321600,52129,51531,372,0,35,0
HBN,1671321600,27971,27368,442,0,15,0
IK,1671321600,47812,47090,446,0,10,0
J,1671321600,46224,45382,174,0,1,0
KYF,1671321600,26544,26060,261,0,12,0
NDH,1671321600,28487,28064,110,0,7,0
SHK,1671321600,37103,36337,244,0,9,0
SHL,1671321600,12727,12458,200,0,10,0
SLF,1671321600,41518,40768,587,0,7,0
SM,1671321600,55964,54927,741,0,47,0
SOK,1671321600,34137,33495,345,0,26,0
SOM,1671321600,27311,26910,260,0,2,0
SON,1671321600,24283,23739,301,0,10,0
UH,1671321600,43411,42839,425,0,24,0
WAK,1671321600,63542,62730,466,0,12,0
WE,1671321600,27139,26831,187,0,8,0
TH,1671321600,868950,854457,8000,0,394,0
