Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1675555200,40240,39564,530,0,5,0
AP,1675555200,32493,32263,150,0,14,0
EA,1675555200,0,0,0,0,0,0
EF,1675555200,80232,79489,614,0,28,0
EIC,1675555200,46842,46338,384,0,9,0
G,1675555200,36703,36259,409,0,5,0
GRZ,1675555200,39331,38833,445,0,3,0
GTH,1675555200,52744,52292,378,0,8,0
HBN,1675555200,28151,27667,443,0,2,0
IK,1675555200,48321,47817,455,0,1,0
J,1675555200,46969,46523,181,0,2,0
KYF,1675555200,26837,26457,274,0,16,0
NDH,1675555200,28976,28759,111,0,9,0
SHK,1675555200,37567,37178,256,0,5,0
SHL,1675555200,12833,12617,209,0,3,0
SLF,1675555200,41870,41217,593,0,12,0
SM,1675555200,56602,55747,760,0,12,0
SOK,1675555200,34361,33957,350,0,5,0
SOM,1675555200,27612,27298,269,0,3,0
SON,1675555200,24481,24116,305,0,4,0
UH,1675555200,43832,43344,448,0,5,0
WAK,1675555200,64306,63687,468,0,8,0
WE,1675555200,27369,27143,193,0,7,0
TH,1675555200,878672,868565,8225,0,166,0
