Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680048000,40574,39888,538,8,6,1
AP,1680048000,32705,32453,153,7,5,0
EA,1680048000,0,0,0,0,0,0
EF,1680048000,81186,80223,628,8,12,0
EIC,1680048000,47393,46893,387,7,9,0
G,1680048000,36923,36464,412,4,3,1
GRZ,1680048000,39576,39003,452,4,1,1
GTH,1680048000,53147,52682,383,4,11,0
HBN,1680048000,28350,27820,443,3,1,0
IK,1680048000,48715,48163,462,3,4,0
J,1680048000,47412,47029,188,1,4,0
KYF,1680048000,26970,26634,276,1,2,0
NDH,1680048000,29253,29059,113,1,3,0
SHK,1680048000,38024,37687,262,3,8,0
SHL,1680048000,12926,12688,213,3,2,0
SLF,1680048000,42201,41488,604,7,4,0
SM,1680048000,57175,56334,770,2,4,0
SOK,1680048000,34609,34146,356,10,8,0
SOM,1680048000,27789,27483,271,2,4,0
SON,1680048000,24754,24369,311,3,2,0
UH,1680048000,44005,43503,454,3,7,0
WAK,1680048000,65158,64350,471,4,11,0
WE,1680048000,27628,27358,201,2,10,0
TH,1680048000,886473,875717,8348,90,121,3
