Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1682985600,40646,40060,542,1,6,0
AP,1682985600,32754,32567,154,5,2,0
EA,1682985600,0,0,0,0,0,0
EF,1682985600,81361,80657,632,10,0,0
EIC,1682985600,47490,47057,390,5,3,0
G,1682985600,36981,36552,415,4,1,0
GRZ,1682985600,39656,39160,456,1,4,0
GTH,1682985600,53201,52802,385,3,1,0
HBN,1682985600,28414,27944,447,4,3,0
IK,1682985600,48779,48290,465,5,0,0
J,1682985600,47548,47267,193,9,2,1
KYF,1682985600,26993,26699,278,4,0,0
NDH,1682985600,29339,29177,115,3,3,0
SHK,1682985600,38147,37855,262,6,2,0
SHL,1682985600,12952,12728,213,1,0,0
SLF,1682985600,42275,41625,609,4,3,0
SM,1682985600,57282,56476,782,6,0,0
SOK,1682985600,34659,34276,356,5,2,0
SOM,1682985600,27830,27540,272,0,3,0
SON,1682985600,24787,24456,312,4,0,1
UH,1682985600,44045,43572,454,2,0,0
WAK,1682985600,65266,64730,472,6,6,0
WE,1682985600,27669,27450,201,0,0,0
TH,1682985600,888074,878940,8405,88,41,2
