Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1663718400,35555,34346,483,150,8,0
AP,1663718400,29860,29293,136,66,12,0
EA,1663718400,0,0,0,0,0,0
EF,1663718400,72031,70762,550,97,2,0
EIC,1663718400,42753,42017,358,131,35,0
G,1663718400,32827,32049,374,74,26,0
GRZ,1663718400,36266,35550,384,40,17,0
GTH,1663718400,47923,47058,353,80,44,0
HBN,1663718400,25852,25203,424,83,19,0
IK,1663718400,43328,42426,436,51,64,0
J,1663718400,41983,40914,159,122,61,0
KYF,1663718400,24680,23991,245,59,17,0
NDH,1663718400,26373,25911,105,21,16,0
SHK,1663718400,33589,32843,229,105,31,0
SHL,1663718400,11540,11252,189,23,3,1
SLF,1663718400,38566,37661,562,84,41,1
SM,1663718400,50117,48838,697,184,64,0
SOK,1663718400,31901,31329,340,75,12,0
SOM,1663718400,25147,24735,248,27,22,0
SON,1663718400,22303,21567,291,59,15,0
UH,1663718400,39993,38887,419,154,108,0
WAK,1663718400,57761,56650,454,90,48,0
WE,1663718400,24883,24463,171,24,18,1
TH,1663718400,795231,777745,7607,1799,683,3
