Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1611360000,4175,2740,94,35,20,1
AP,1611360000,1816,1398,24,26,15,0
EA,1611360000,862,700,27,13,16,0
EF,1611360000,4136,3483,116,69,67,6
EIC,1611360000,3256,2727,100,27,32,0
G,1611360000,2665,2320,105,8,2,0
GRZ,1611360000,3146,2694,97,23,26,0
GTH,1611360000,3221,2533,110,27,40,0
HBN,1611360000,3163,2562,116,40,-2,1
IK,1611360000,2840,2434,96,21,26,1
J,1611360000,2443,1970,30,0,12,0
KYF,1611360000,1690,1342,57,15,15,0
NDH,1611360000,1381,1136,37,22,12,0
SHK,1611360000,2365,1848,58,23,27,1
SHL,1611360000,1046,881,55,4,8,0
SLF,1611360000,3813,3078,137,10,36,0
SM,1611360000,4325,3520,147,65,55,2
SOK,1611360000,2951,2411,62,44,39,0
SOM,1611360000,1748,1477,55,12,10,0
SON,1611360000,2460,2102,104,14,4,0
UH,1611360000,3740,2749,130,33,65,0
WAK,1611360000,3167,2563,98,24,42,0
WE,1611360000,1489,1210,58,53,21,0
TH,1611360000,61898,49878,1913,608,588,12
