Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1656806400,32254,31096,470,0,24,0
AP,1656806400,27703,26967,130,0,1,0
EA,1656806400,0,0,0,0,0,0
EF,1656806400,66184,64990,533,0,130,0
EIC,1656806400,38334,36901,344,0,74,0
G,1656806400,29676,28967,358,0,25,0
GRZ,1656806400,33831,32983,370,0,2,0
GTH,1656806400,44405,43632,340,0,72,0
HBN,1656806400,24140,23448,415,0,15,0
IK,1656806400,39470,38576,429,0,46,0
J,1656806400,37283,35638,145,0,3,0
KYF,1656806400,22728,22055,241,0,1,0
NDH,1656806400,24506,24045,102,0,12,0
SHK,1656806400,30792,29924,222,0,10,0
SHL,1656806400,10701,10391,180,0,10,0
SLF,1656806400,36064,35313,546,0,24,0
SM,1656806400,45373,44054,661,0,56,0
SOK,1656806400,29964,29402,331,0,12,0
SOM,1656806400,23554,23117,243,0,23,0
SON,1656806400,20606,19982,285,0,5,0
UH,1656806400,35905,34925,415,0,54,0
WAK,1656806400,52537,51294,449,0,49,0
WE,1656806400,22813,21930,158,0,4,0
TH,1656806400,728823,709630,7367,0,652,0
