Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1657843200,32946,31356,470,50,24,0
AP,1657843200,28277,27182,131,97,2,0
EA,1657843200,0,0,0,0,0,0
EF,1657843200,67439,65852,536,115,134,0
EIC,1657843200,39919,37872,347,95,53,1
G,1657843200,30338,29369,359,73,7,0
GRZ,1657843200,34357,33298,372,34,25,1
GTH,1657843200,45080,44144,340,86,16,0
HBN,1657843200,24495,23653,418,29,18,0
IK,1657843200,40256,39180,431,95,41,0
J,1657843200,38730,36293,145,161,10,0
KYF,1657843200,23073,22217,241,32,0,0
NDH,1657843200,24944,24248,102,47,8,0
SHK,1657843200,31456,30192,222,45,18,0
SHL,1657843200,10847,10516,180,8,1,0
SLF,1657843200,36524,35542,548,116,10,1
SM,1657843200,46452,44723,670,120,40,2
SOK,1657843200,30332,29608,332,97,18,0
SOM,1657843200,23869,23331,244,26,6,0
SON,1657843200,20922,20121,286,30,11,0
UH,1657843200,36821,35513,415,52,8,0
WAK,1657843200,53686,52022,449,67,1,0
WE,1657843200,23313,22245,161,46,4,1
TH,1657843200,744076,718477,7399,1521,455,6
