Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1632528000,7191,6776,293,0,1,0
AP,1632528000,4304,4134,79,12,4,0
EA,1632528000,1975,1897,78,-1,-1,0
EF,1632528000,9311,8828,275,0,28,0
EIC,1632528000,6470,6135,250,10,1,0
G,1632528000,5999,5693,206,0,3,0
GRZ,1632528000,8041,7704,240,10,0,0
GTH,1632528000,9073,8739,207,16,6,0
HBN,1632528000,5637,5306,252,0,4,0
IK,1632528000,6782,6477,218,12,4,0
J,1632528000,4638,4337,84,17,3,0
KYF,1632528000,3795,3592,145,11,4,0
NDH,1632528000,3072,2962,70,2,1,0
SHK,1632528000,4927,4691,132,4,6,0
SHL,1632528000,2266,2133,113,3,3,0
SLF,1632528000,7048,6619,289,30,3,0
SM,1632528000,10376,9870,372,8,12,0
SOK,1632528000,6613,6366,185,0,1,0
SOM,1632528000,4313,4084,136,0,3,0
SON,1632528000,4445,4156,164,0,3,0
UH,1632528000,6684,6228,264,37,0,0
WAK,1632528000,8759,8338,250,25,17,0
WE,1632528000,2782,2560,104,3,2,0
TH,1632528000,134501,127625,4406,199,108,0
