Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646870400,21922,15834,398,490,157,0
AP,1646870400,18148,14117,120,310,144,-1
EA,1646870400,0,0,0,0,0,0
EF,1646870400,36530,35353,445,281,169,0
EIC,1646870400,22693,15167,306,662,178,0
G,1646870400,20000,16775,329,317,225,0
GRZ,1646870400,20584,17566,332,165,50,0
GTH,1646870400,29477,25684,316,610,180,0
HBN,1646870400,17893,14689,384,227,94,0
IK,1646870400,24711,22226,408,108,221,1
J,1646870400,20978,15884,131,542,193,0
KYF,1646870400,14450,12224,220,299,80,0
NDH,1646870400,15204,10386,97,465,119,1
SHK,1646870400,20907,14455,198,361,117,0
SHL,1646870400,7313,6408,168,1,48,0
SLF,1646870400,25727,20660,484,578,210,0
SM,1646870400,31900,27587,616,515,315,1
SOK,1646870400,20939,16485,297,301,97,1
SOM,1646870400,15911,13440,211,290,114,0
SON,1646870400,14018,11399,270,209,56,1
UH,1646870400,22329,18742,387,416,297,0
WAK,1646870400,33890,27953,422,572,340,0
WE,1646870400,12715,8998,135,336,85,1
TH,1646870400,468239,382032,6674,8055,3489,5
