Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1596585600,79,75,4,0,0,0
AP,1596585600,82,71,4,4,0,0
EA,1596585600,36,30,2,0,1,0
EF,1596585600,143,139,2,0,1,0
EIC,1596585600,162,153,9,0,0,0
G,1596585600,264,239,22,0,0,0
GRZ,1596585600,670,620,48,1,0,0
GTH,1596585600,320,288,30,1,0,0
HBN,1596585600,85,80,1,1,0,0
IK,1596585600,150,140,6,1,0,0
J,1596585600,163,160,3,0,0,0
KYF,1596585600,55,55,0,0,2,0
NDH,1596585600,67,65,2,0,0,0
SHK,1596585600,73,70,3,0,0,0
SHL,1596585600,21,19,2,0,0,0
SLF,1596585600,72,72,0,0,0,0
SM,1596585600,173,158,4,1,0,0
SOK,1596585600,155,138,12,2,0,0
SOM,1596585600,43,41,1,0,0,0
SON,1596585600,307,284,22,0,0,0
UH,1596585600,92,89,3,0,0,0
WAK,1596585600,98,89,2,0,2,0
WE,1596585600,91,85,0,0,4,0
TH,1596585600,3401,3160,182,11,10,0
