Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1678147200,40429,39749,531,0,10,1
AP,1678147200,32617,32367,151,9,5,0
EA,1678147200,0,0,0,0,0,0
EF,1678147200,80844,79943,622,27,17,0
EIC,1678147200,47200,46631,386,14,22,0
G,1678147200,36833,36374,411,4,9,0
GRZ,1678147200,39448,38929,446,8,8,0
GTH,1678147200,53025,52507,382,0,8,0
HBN,1678147200,28274,27746,443,11,11,0
IK,1678147200,48571,48004,460,8,9,0
J,1678147200,47220,46841,185,1,14,0
KYF,1678147200,26918,26575,276,5,3,0
NDH,1678147200,29155,28950,113,19,5,0
SHK,1678147200,37829,37341,260,14,9,0
SHL,1678147200,12884,12645,210,0,5,0
SLF,1678147200,42070,41350,601,21,7,2
SM,1678147200,57034,56105,766,19,21,1
SOK,1678147200,34497,34029,355,11,5,0
SOM,1678147200,27730,27414,269,4,13,0
SON,1678147200,24665,24246,307,3,15,0
UH,1678147200,43948,43425,451,1,3,0
WAK,1678147200,64830,63986,470,64,29,0
WE,1678147200,27514,27232,197,4,6,0
TH,1678147200,883535,872389,8292,247,234,4
