Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654819200,31608,30757,468,0,17,0
AP,1654819200,27197,26729,129,5,-10,0
EA,1654819200,0,0,0,0,0,0
EF,1654819200,64847,64020,530,14,17,0
EIC,1654819200,36744,36070,339,55,44,0
G,1654819200,29084,28585,356,20,2,1
GRZ,1654819200,33405,32759,370,55,12,0
GTH,1654819200,43564,42952,339,24,5,0
HBN,1654819200,23712,23125,407,15,-3,7
IK,1654819200,38581,37899,426,131,17,0
J,1654819200,35983,35105,145,87,1,0
KYF,1654819200,22359,21854,241,26,1,0
NDH,1654819200,24097,23813,101,30,7,0
SHK,1654819200,30209,29674,222,33,5,0
SHL,1654819200,10511,10238,180,8,2,1
SLF,1654819200,35663,34997,546,21,7,0
SM,1654819200,44399,43456,652,26,1,1
SOK,1654819200,29670,29160,331,14,3,0
SOM,1654819200,23183,22886,240,0,1,0
SON,1654819200,20286,19819,285,9,1,0
UH,1654819200,35073,34407,414,24,0,0
WAK,1654819200,51420,50662,448,6,1,0
WE,1654819200,22195,21580,157,28,0,0
TH,1654819200,713790,700547,7326,631,131,10
