Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1666569600,37957,35483,492,112,73,0
AP,1666569600,31452,29973,140,39,77,0
EA,1666569600,0,0,0,0,0,0
EF,1666569600,76414,73968,555,294,74,0
EIC,1666569600,44956,43677,364,79,148,1
G,1666569600,34756,33551,380,120,102,1
GRZ,1666569600,37952,36663,400,62,60,0
GTH,1666569600,50880,49583,366,142,115,1
HBN,1666569600,27405,25644,430,34,36,1
IK,1666569600,46277,44410,443,119,103,0
J,1666569600,44617,42284,169,19,184,0
KYF,1666569600,25868,24610,251,48,26,0
NDH,1666569600,27610,26649,106,47,53,0
SHK,1666569600,35870,33746,239,71,39,2
SHL,1666569600,12337,11849,192,42,55,0
SLF,1666569600,40579,39231,577,74,73,2
SM,1666569600,54157,51985,715,129,212,4
SOK,1666569600,33287,31867,345,42,69,0
SOM,1666569600,26385,25628,250,69,50,0
SON,1666569600,23628,22205,297,54,42,1
UH,1666569600,42308,41095,425,123,105,0
WAK,1666569600,61846,59235,455,164,257,0
WE,1666569600,26370,25522,176,63,79,2
TH,1666569600,842911,808858,7767,1946,2032,15
