Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1676592000,40308,39632,530,0,1,0
AP,1676592000,32540,32304,150,9,0,0
EA,1676592000,0,0,0,0,0,0
EF,1676592000,80458,79639,622,30,10,0
EIC,1676592000,46976,46442,384,15,2,0
G,1676592000,36759,36298,409,5,1,0
GRZ,1676592000,39379,38872,445,6,0,0
GTH,1676592000,52888,52374,381,20,1,0
HBN,1676592000,28192,27694,443,12,0,0
IK,1676592000,48422,47865,457,8,2,0
J,1676592000,47101,46634,183,18,1,0
KYF,1676592000,26871,26532,274,3,0,0
NDH,1676592000,29038,28828,111,3,2,0
SHK,1676592000,37668,37258,258,9,9,0
SHL,1676592000,12851,12624,210,5,0,0
SLF,1676592000,41935,41265,597,11,1,0
SM,1676592000,56770,55861,762,23,8,0
SOK,1676592000,34405,33980,353,20,0,0
SOM,1676592000,27660,27337,269,6,0,0
SON,1676592000,24569,24157,305,7,3,0
UH,1676592000,43871,43382,451,2,1,0
WAK,1676592000,64469,63760,469,0,8,0
WE,1676592000,27418,27171,196,1,1,0
TH,1676592000,880548,869909,8259,213,51,0
