Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1633651200,7333,6831,293,9,4,0
AP,1633651200,4370,4243,80,2,8,0
EA,1633651200,0,0,0,0,0,0
EF,1633651200,9654,9105,275,40,25,0
EIC,1633651200,6671,6245,251,12,8,0
G,1633651200,6149,5813,207,11,8,0
GRZ,1633651200,8282,7743,240,20,1,0
GTH,1633651200,9321,8907,208,20,13,0
HBN,1633651200,5743,5405,253,20,8,0
IK,1633651200,6889,6572,219,12,3,0
J,1633651200,4770,4460,84,14,9,0
KYF,1633651200,3956,3666,145,33,3,0
NDH,1633651200,3123,3010,70,0,2,0
SHK,1633651200,5041,4752,133,9,2,0
SHL,1633651200,2315,2162,113,4,2,0
SLF,1633651200,7252,6794,296,11,20,0
SM,1633651200,10661,10056,375,27,16,0
SOK,1633651200,6742,6390,185,13,2,0
SOM,1633651200,4462,4149,136,16,5,0
SON,1633651200,4471,4247,166,2,2,0
UH,1633651200,6939,6408,265,14,13,0
WAK,1633651200,10934,10399,328,9,9,0
WE,1633651200,2863,2614,104,9,4,0
TH,1633651200,137941,129971,4426,307,167,0
