Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1604880000,441,271,4,3,39,0
AP,1604880000,361,248,6,5,11,0
EA,1604880000,92,63,4,12,4,0
EF,1604880000,850,560,8,44,32,0
EIC,1604880000,577,354,14,29,8,0
G,1604880000,563,391,24,15,10,0
GRZ,1604880000,904,763,48,6,9,0
GTH,1604880000,553,448,31,1,2,0
HBN,1604880000,357,166,1,11,14,0
IK,1604880000,377,292,7,9,2,0
J,1604880000,456,370,4,14,11,0
KYF,1604880000,184,112,1,0,7,0
NDH,1604880000,174,127,2,1,3,0
SHK,1604880000,369,255,5,9,10,1
SHL,1604880000,89,62,2,1,4,0
SLF,1604880000,276,172,1,14,4,1
SM,1604880000,571,430,12,4,42,1
SOK,1604880000,330,262,12,10,1,0
SOM,1604880000,248,209,2,4,7,0
SON,1604880000,432,359,27,1,6,1
UH,1604880000,364,240,6,2,6,0
WAK,1604880000,270,223,3,14,6,0
WE,1604880000,334,237,0,0,3,0
TH,1604880000,9172,6614,224,209,241,4
