Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1641945600,14076,12602,382,26,52,0
AP,1641945600,10818,9908,108,55,67,1
EA,1641945600,0,0,0,0,0,0
EF,1641945600,25040,24101,400,102,152,5
EIC,1641945600,11484,10814,299,53,25,0
G,1641945600,12405,11720,316,22,54,0
GRZ,1641945600,16258,13800,294,23,152,0
GTH,1641945600,21025,19877,302,60,96,0
HBN,1641945600,12694,11187,356,27,143,1
IK,1641945600,16955,16057,390,77,50,1
J,1641945600,11155,9485,120,104,73,0
KYF,1641945600,9354,8796,199,20,31,0
NDH,1641945600,7536,7052,92,35,43,1
SHK,1641945600,12143,10634,186,31,176,0
SHL,1641945600,4936,4303,158,16,40,0
SLF,1641945600,16857,15765,447,36,62,7
SM,1641945600,21565,20401,529,49,106,3
SOK,1641945600,14534,13290,277,23,124,8
SOM,1641945600,10043,8712,197,28,86,4
SON,1641945600,10173,9227,259,21,66,0
UH,1641945600,14293,12882,352,46,35,6
WAK,1641945600,21102,19522,402,58,120,0
WE,1641945600,7223,6261,130,34,81,0
TH,1641945600,301669,276396,6195,946,1834,37
