Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1681776000,40623,39999,541,0,8,0
AP,1681776000,32733,32537,154,3,5,0
EA,1681776000,0,0,0,0,0,0
EF,1681776000,81298,80547,631,11,0,3
EIC,1681776000,47460,47007,387,7,7,0
G,1681776000,36966,36524,415,0,4,0
GRZ,1681776000,39629,39127,453,3,6,0
GTH,1681776000,53188,52770,384,0,3,0
HBN,1681776000,28403,27900,446,-1,1,2
IK,1681776000,48756,48268,462,3,2,0
J,1681776000,47501,47200,189,0,10,0
KYF,1681776000,26985,26680,277,0,3,0
NDH,1681776000,29316,29140,115,2,0,0
SHK,1681776000,38117,37805,262,7,2,0
SHL,1681776000,12942,12718,213,0,0,0
SLF,1681776000,42259,41598,609,5,10,0
SM,1681776000,57249,56436,780,4,6,1
SOK,1681776000,34642,34240,356,1,7,0
SOM,1681776000,27818,27522,272,6,3,0
SON,1681776000,24773,24437,311,0,0,0
UH,1681776000,44028,43550,454,2,1,0
WAK,1681776000,65230,64653,472,4,9,0
WE,1681776000,27659,27432,201,6,1,0
TH,1681776000,887575,878090,8384,63,88,6
