Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1632268800,7174,6763,293,16,3,0
AP,1632268800,4280,4120,78,5,8,0
EA,1632268800,1976,1898,78,-2,-2,0
EF,1632268800,9240,8788,275,38,34,1
EIC,1632268800,6444,6119,250,24,4,0
G,1632268800,5971,5677,205,14,6,0
GRZ,1632268800,8010,7696,240,11,3,0
GTH,1632268800,9013,8710,206,6,10,0
HBN,1632268800,5618,5288,251,11,2,0
IK,1632268800,6751,6456,218,0,6,0
J,1632268800,4588,4327,84,9,3,0
KYF,1632268800,3768,3587,145,8,1,0
NDH,1632268800,3059,2954,70,13,5,0
SHK,1632268800,4900,4674,132,11,3,0
SHL,1632268800,2259,2122,113,2,3,0
SLF,1632268800,6969,6598,289,13,13,0
SM,1632268800,10325,9839,372,26,7,0
SOK,1632268800,6600,6361,185,5,4,0
SOM,1632268800,4296,4077,136,4,3,0
SON,1632268800,4432,4140,164,3,1,0
UH,1632268800,6613,6216,264,25,11,0
WAK,1632268800,8719,8300,250,41,11,0
WE,1632268800,2761,2555,104,5,2,0
TH,1632268800,133766,127265,4402,288,141,1
