Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1655856000,31920,30955,469,54,11,0
AP,1655856000,27391,26859,129,27,0,0
EA,1655856000,0,0,0,0,0,0
EF,1655856000,65443,64304,533,45,0,0
EIC,1655856000,37410,36362,343,120,23,0
G,1655856000,29363,28716,358,66,39,0
GRZ,1655856000,33551,32907,370,0,7,0
GTH,1655856000,43979,43223,340,71,36,0
HBN,1655856000,23934,23253,415,31,13,0
IK,1655856000,38990,38205,427,71,22,1
J,1655856000,36666,35433,145,159,1,0
KYF,1655856000,22537,21983,241,16,1,0
NDH,1655856000,24270,23921,102,26,5,0
SHK,1655856000,30490,29827,222,41,7,0
SHL,1655856000,10603,10325,180,12,14,0
SLF,1655856000,35866,35124,546,31,20,0
SM,1655856000,44831,43730,653,72,21,0
SOK,1655856000,29817,29275,331,10,7,0
SOM,1655856000,23363,22967,243,13,18,1
SON,1655856000,20432,19918,285,24,2,0
UH,1655856000,35424,34639,414,44,32,0
WAK,1655856000,51946,50948,449,91,46,0
WE,1655856000,22465,21769,157,24,3,0
TH,1655856000,720691,704643,7352,1048,328,2
