Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1588636800,52,44,3,0,2,0
AP,1588636800,70,64,4,1,0,0
EA,1588636800,22,12,1,0,0,0
EF,1588636800,134,128,2,0,0,0
EIC,1588636800,135,111,4,1,0,0
G,1588636800,164,105,7,0,4,1
GRZ,1588636800,497,338,30,21,9,0
GTH,1588636800,243,150,15,2,11,1
HBN,1588636800,24,17,1,0,1,0
IK,1588636800,125,114,4,2,0,0
J,1588636800,158,154,3,0,2,0
KYF,1588636800,41,36,0,0,0,0
NDH,1588636800,59,54,1,0,4,0
SHK,1588636800,60,51,2,1,1,1
SHL,1588636800,13,11,2,0,0,0
SLF,1588636800,64,56,0,1,0,0
SM,1588636800,101,76,3,2,3,0
SOK,1588636800,129,97,12,3,1,1
SOM,1588636800,37,35,1,0,1,0
SON,1588636800,118,77,6,3,3,1
UH,1588636800,76,67,2,0,1,0
WAK,1588636800,44,35,1,0,1,0
WE,1588636800,63,60,0,0,0,0
TH,1588636800,2429,1892,104,37,44,5
