Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1658966400,33803,31839,473,84,38,0
AP,1658966400,28809,27590,132,40,27,0
EA,1658966400,0,0,0,0,0,0
EF,1658966400,68779,66983,536,92,84,0
EIC,1658966400,41160,39223,349,69,69,0
G,1658966400,31042,29983,366,60,103,0
GRZ,1658966400,34981,33810,372,43,36,0
GTH,1658966400,45892,44825,342,52,67,0
HBN,1658966400,24924,24002,418,35,30,0
IK,1658966400,40962,39924,431,0,63,0
J,1658966400,39822,37407,145,68,153,0
KYF,1658966400,23569,22488,241,60,19,0
NDH,1658966400,25406,24565,105,19,39,0
SHK,1658966400,32151,30654,225,37,34,0
SHL,1658966400,11101,10662,182,17,11,0
SLF,1658966400,37167,35957,549,47,37,0
SM,1658966400,47677,45798,679,93,103,0
SOK,1658966400,30844,29875,333,43,24,0
SOM,1658966400,24232,23657,242,26,34,0
SON,1658966400,21309,20355,287,26,18,0
UH,1658966400,37698,36422,417,41,48,0
WAK,1658966400,55081,53090,450,86,65,0
WE,1658966400,23739,22702,162,40,48,0
TH,1658966400,760148,731811,7436,1078,1150,0
