Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1644537600,16139,13796,388,149,13,0
AP,1644537600,13366,11484,119,104,72,0
EA,1644537600,0,0,0,0,0,0
EF,1644537600,30105,27441,435,303,161,0
EIC,1644537600,14651,12099,302,202,38,0
G,1644537600,14746,12806,324,206,75,0
GRZ,1644537600,17750,16036,301,58,38,0
GTH,1644537600,23757,20911,315,194,12,0
HBN,1644537600,14343,12507,382,139,32,0
IK,1644537600,19492,17615,400,188,120,0
J,1644537600,14184,11494,127,0,46,0
KYF,1644537600,10885,9770,216,104,49,0
NDH,1644537600,9530,8268,93,129,99,0
SHK,1644537600,14522,12145,195,111,36,0
SHL,1644537600,5829,4846,164,43,2,0
SLF,1644537600,18631,17064,474,125,58,0
SM,1644537600,24786,22150,566,214,70,0
SOK,1644537600,16458,14354,287,107,19,0
SOM,1644537600,11638,9997,210,76,22,0
SON,1644537600,11378,10016,267,0,13,0
UH,1644537600,16978,15047,380,180,95,0
WAK,1644537600,25707,22116,417,287,133,0
WE,1644537600,9012,7215,133,115,29,0
TH,1644537600,353887,309177,6495,3034,1232,0
