Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1678060800,40429,39739,530,10,10,0
AP,1678060800,32608,32362,151,9,3,0
EA,1678060800,0,0,0,0,0,0
EF,1678060800,80817,79926,622,34,4,0
EIC,1678060800,47186,46609,386,16,18,0
G,1678060800,36829,36365,411,9,5,1
GRZ,1678060800,39440,38921,446,8,8,0
GTH,1678060800,53025,52499,382,2,7,0
HBN,1678060800,28263,27735,443,3,7,0
IK,1678060800,48563,47995,460,3,19,1
J,1678060800,47219,46827,185,10,13,0
KYF,1678060800,26913,26572,276,9,2,0
NDH,1678060800,29136,28945,113,0,7,0
SHK,1678060800,37815,37332,260,12,9,0
SHL,1678060800,12884,12640,210,9,2,0
SLF,1678060800,42049,41343,599,0,13,0
SM,1678060800,57015,56084,765,19,26,0
SOK,1678060800,34486,34024,355,0,2,0
SOM,1678060800,27726,27401,269,3,5,0
SON,1678060800,24662,24231,307,6,5,0
UH,1678060800,43947,43422,451,12,1,0
WAK,1678060800,64766,63957,470,0,18,0
WE,1678060800,27510,27226,197,12,15,0
TH,1678060800,883288,872155,8288,186,199,2
