Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1604448000,374,196,4,0,7,0
AP,1604448000,299,196,6,12,1,0
EA,1604448000,76,53,4,5,2,0
EF,1604448000,697,391,8,43,20,2
EIC,1604448000,448,313,14,20,13,1
G,1604448000,512,354,24,22,7,1
GRZ,1604448000,858,714,48,27,6,0
GTH,1604448000,518,420,31,8,5,0
HBN,1604448000,282,134,1,24,5,0
IK,1604448000,341,270,7,10,9,0
J,1604448000,416,320,4,11,9,0
KYF,1604448000,154,87,0,15,3,0
NDH,1604448000,166,108,2,11,5,0
SHK,1604448000,318,210,4,7,13,0
SHL,1604448000,74,50,2,3,7,0
SLF,1604448000,207,144,0,10,2,0
SM,1604448000,512,313,11,32,7,0
SOK,1604448000,297,248,12,10,5,0
SOM,1604448000,226,180,2,3,6,0
SON,1604448000,408,327,26,8,6,0
UH,1604448000,296,208,4,16,6,0
WAK,1604448000,247,189,3,3,8,1
WE,1604448000,298,183,0,13,10,0
TH,1604448000,8024,5608,217,313,162,5
