Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1648080000,26473,18171,404,438,183,-1
AP,1648080000,22554,16303,123,521,208,0
EA,1648080000,0,0,0,0,0,0
EF,1648080000,40600,38982,451,337,236,6
EIC,1648080000,28362,18204,312,353,230,3
G,1648080000,24677,19992,333,543,370,0
GRZ,1648080000,23356,18828,334,244,108,2
GTH,1648080000,35269,30334,319,690,417,0
HBN,1648080000,20179,16213,385,198,101,0
IK,1648080000,29020,25964,413,348,305,0
J,1648080000,27096,18336,131,622,695,0
KYF,1648080000,18375,13548,232,347,83,1
NDH,1648080000,20546,12247,98,337,250,0
SHK,1648080000,25463,17494,208,403,271,0
SHL,1648080000,8674,7111,168,214,7,0
SLF,1648080000,30865,25003,492,442,461,0
SM,1648080000,36787,31978,625,578,387,0
SOK,1648080000,24881,18553,299,385,126,0
SOM,1648080000,19653,16133,212,260,289,0
SON,1648080000,16003,12468,275,84,72,0
UH,1648080000,27216,22103,391,366,279,0
WAK,1648080000,40553,32285,423,593,398,0
WE,1648080000,16265,10662,139,354,152,1
TH,1648080000,562867,440912,6767,8657,5628,12
