Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654041600,31463,30538,468,23,25,0
AP,1654041600,27103,26582,129,17,35,0
EA,1654041600,0,0,0,0,0,0
EF,1654041600,64615,63704,524,50,6,0
EIC,1654041600,36550,35820,336,55,38,0
G,1654041600,28977,28522,355,15,10,0
GRZ,1654041600,33299,32591,370,23,17,0
GTH,1654041600,43349,42858,339,10,31,0
HBN,1654041600,23587,23027,398,0,10,0
IK,1654041600,38376,37749,426,48,19,0
J,1654041600,35728,34678,145,28,90,0
KYF,1654041600,22263,21740,240,12,15,0
NDH,1654041600,23994,23724,101,11,15,0
SHK,1654041600,30073,29524,220,10,18,0
SHL,1654041600,10436,10202,179,10,8,0
SLF,1654041600,35572,34917,542,24,10,1
SM,1654041600,44195,43336,648,23,33,0
SOK,1654041600,29588,29060,331,0,13,0
SOM,1654041600,23149,22839,240,9,11,0
SON,1654041600,20233,19689,285,12,13,0
UH,1654041600,34935,34287,414,32,16,0
WAK,1654041600,51229,50430,445,20,55,0
WE,1654041600,22020,21361,156,15,44,0
TH,1654041600,710734,697178,7291,447,532,1
