Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1646265600,19637,15031,392,330,109,0
AP,1646265600,16586,13271,120,233,91,0
EA,1646265600,0,0,0,0,0,0
EF,1646265600,34817,33140,445,359,367,0
EIC,1646265600,19634,14022,304,421,167,0
G,1646265600,18235,15467,328,240,124,1
GRZ,1646265600,19668,16925,332,96,65,0
GTH,1646265600,27401,24711,315,443,311,0
HBN,1646265600,16851,13931,382,182,101,0
IK,1646265600,23326,20796,404,346,202,1
J,1646265600,18549,13542,130,340,132,0
KYF,1646265600,13128,11403,220,159,117,1
NDH,1646265600,12830,9756,96,544,115,1
SHK,1646265600,18803,13550,196,276,117,0
SHL,1646265600,6902,6032,168,85,60,0
SLF,1646265600,23407,19467,480,434,201,0
SM,1646265600,29605,25860,606,344,294,1
SOK,1646265600,19378,15559,292,275,91,0
SOM,1646265600,14361,12549,211,209,112,0
SON,1646265600,13324,10887,269,198,80,0
UH,1646265600,20264,17498,385,269,161,0
WAK,1646265600,31154,26033,420,515,237,0
WE,1646265600,11399,8334,134,238,74,0
TH,1646265600,429259,357764,6629,6536,3328,5
